edad,clase_trabajo,peso_final,educacion,educacion_num,estado_civil,ocupacion,relacion,raza,sexo,ganancia_capital,perdida_capital,horas_por_semana,pais_origen,ingreso
38,Privado,35429,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,2042,40,Estados-Unidos,<=50K
42,Autónomo-no-incorporado,120837,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2042,48,Estados-Unidos,<=50K
29,Privado,202878,7mo-8vo grado,4,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,2042,40,Estados-Unidos,<=50K
60,Privado,127084,Bachillerato,9,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,2042,34,Estados-Unidos,<=50K
49,Gobierno-Local,107231,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
53,Gobierno-Local,135102,Bachillerato,9,Casado-cónyuge-civil,Otro-servicio,Esposo,Blanco,Hombre,0,2002,45,Estados-Unidos,<=50K
56,Privado,201822,7mo-8vo grado,4,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
48,Privado,413363,11vo grado,7,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
32,Gobierno-Federal,148138,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Asiático-Isleño-Pacífico,Hombre,0,2002,40,Irán,<=50K
42,Autónomo-no-incorporado,170721,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
32,Privado,102858,Assoc-acdm,12,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,2002,42,Estados-Unidos,<=50K
28,Gobierno-Local,175262,Assoc-acdm,12,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,2002,40,Inglaterra,<=50K
26,Privado,36936,Asociado-vocacional,11,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
59,Privado,169982,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,2002,50,Estados-Unidos,<=50K
26,desconocido,131777,Licenciatura,13,Casado-cónyuge-civil,desconocido,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
36,Privado,183739,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Hijo-propia,Blanco,Mujer,0,2002,40,Estados-Unidos,<=50K
30,Privado,48520,Assoc-acdm,12,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
36,Privado,107916,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
34,Autónomo-incorporado,198613,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
53,Privado,283743,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
51,Privado,210940,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,2002,45,Estados-Unidos,<=50K
47,Autónomo-no-incorporado,355978,Doctorado,16,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2002,45,Estados-Unidos,<=50K
19,desconocido,241616,Bachillerato,9,Nunca-casado,desconocido,Soltero,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
30,Privado,57651,Bachillerato,9,Nunca-casado,Adm-clerical,Soltero,Blanco,Hombre,0,2001,42,Estados-Unidos,<=50K
20,Privado,315877,Bachillerato,9,Nunca-casado,Otro-servicio,Soltero,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
31,Privado,454508,11vo grado,7,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
33,Privado,202046,Licenciatura,13,Nunca-casado,Manipuladores-limpiadores,Fuera-de-familia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
20,Privado,146879,Bachillerato,9,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
23,Privado,213955,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Negro,Hombre,0,2001,40,Estados-Unidos,<=50K
55,desconocido,123382,Bachillerato,9,Separado,desconocido,Fuera-de-familia,Negro,Mujer,0,2001,40,Estados-Unidos,<=50K
41,Autónomo-no-incorporado,277783,Algunos-cursos-universitarios,10,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,2001,50,Estados-Unidos,<=50K
54,Autónomo-no-incorporado,199741,Bachillerato,9,Viudo,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,2001,35,Estados-Unidos,<=50K
25,Privado,378322,Bachillerato,9,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,2001,50,Estados-Unidos,<=50K
19,Privado,264390,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,2001,40,Estados-Unidos,<=50K
24,Privado,210029,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,2001,37,Estados-Unidos,<=50K
21,Gobierno-Local,102942,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,2001,40,Estados-Unidos,<=50K
34,Privado,209297,Bachillerato,9,Nunca-casado,Operador-máquina-inspector,Fuera-de-familia,Negro,Hombre,0,2001,40,Estados-Unidos,<=50K
19,Privado,198459,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
21,desconocido,40052,Algunos-cursos-universitarios,10,Nunca-casado,desconocido,Fuera-de-familia,Blanco,Hombre,0,2001,45,Estados-Unidos,<=50K
48,Privado,93476,Bachillerato,9,Separado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,2001,40,Estados-Unidos,<=50K
34,Privado,174789,Licenciatura,13,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
31,Privado,189759,Bachillerato,9,Nunca-casado,Agricultura-pesca,Fuera-de-familia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
36,Privado,297847,Bachillerato,9,Nunca-casado,Otro-servicio,Fuera-de-familia,Negro,Mujer,0,2001,40,Estados-Unidos,<=50K
27,Privado,124953,Bachillerato,9,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,1980,40,Estados-Unidos,<=50K
27,Privado,116358,Algunos-cursos-universitarios,10,Nunca-casado,Artesanía-reparación,Hijo-propia,Asiático-Isleño-Pacífico,Hombre,0,1980,40,Filipinas,<=50K
27,Gobierno-Federal,469705,Bachillerato,9,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Negro,Hombre,0,1980,40,Estados-Unidos,<=50K
28,Gobierno-Local,304960,Assoc-acdm,12,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,1980,40,Estados-Unidos,<=50K
42,Privado,175935,Bachillerato,9,Divorciado,Transporte-mudanzas,Fuera-de-familia,Blanco,Hombre,0,1980,46,Estados-Unidos,<=50K
44,Privado,355728,Algunos-cursos-universitarios,10,Separado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,1980,45,Inglaterra,<=50K
28,Privado,184723,Licenciatura,13,Nunca-casado,Soporte-técnico,Fuera-de-familia,Blanco,Mujer,0,1980,35,Estados-Unidos,<=50K
41,Gobierno-Federal,185616,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,1980,40,Estados-Unidos,<=50K
35,Privado,54595,10mo grado,6,Viudo,Otro-servicio,Fuera-de-familia,Negro,Mujer,0,1980,40,Estados-Unidos,<=50K
58,Privado,126104,Maestría,14,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,1980,45,Estados-Unidos,<=50K
40,Privado,139193,Bachillerato,9,Divorciado,Operador-máquina-inspector,Fuera-de-familia,Blanco,Hombre,0,1980,48,Estados-Unidos,<=50K
30,Privado,207301,Bachillerato,9,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Mujer,0,1980,40,Estados-Unidos,<=50K
32,Privado,199529,Algunos-cursos-universitarios,10,Separado,Soporte-técnico,Fuera-de-familia,Amerindio-Esquimal,Hombre,0,1980,40,Estados-Unidos,<=50K
25,Privado,111058,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,0,1980,40,Estados-Unidos,<=50K
34,Privado,198103,Bachillerato,9,Nunca-casado,Transporte-mudanzas,Hijo-propia,Blanco,Hombre,0,1980,40,Estados-Unidos,<=50K
56,Privado,34626,Algunos-cursos-universitarios,10,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,1980,40,Estados-Unidos,<=50K
45,Privado,100651,Bachillerato,9,Divorciado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,1980,40,Estados-Unidos,<=50K
50,Privado,104501,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,0,1980,40,Estados-Unidos,<=50K
27,Privado,132805,10mo grado,6,Nunca-casado,Ventas,Otro-familiar,Blanco,Hombre,0,1980,40,Estados-Unidos,<=50K
51,Privado,96062,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
49,Privado,192776,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
37,Privado,22463,Asociado-vocacional,11,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
36,Autónomo-incorporado,108293,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Blanco,Mujer,0,1977,45,Estados-Unidos,>50K
50,Privado,133963,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,1977,40,Estados-Unidos,>50K
46,Privado,129007,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
44,Autónomo-no-incorporado,179557,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
42,Gobierno-Local,111252,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
38,Gobierno-Federal,338320,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
58,Autónomo-incorporado,349910,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
48,Privado,331482,Escuela-profesional,15,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
42,Gobierno-Local,245307,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,48,Estados-Unidos,>50K
55,Privado,153484,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
51,Privado,252903,10mo grado,6,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
32,Privado,295589,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Negro,Hombre,0,1977,40,Estados-Unidos,>50K
45,Gobierno-Local,160472,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
56,Privado,192869,Maestría,14,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,1977,44,Estados-Unidos,>50K
45,Privado,33300,Asociado-vocacional,11,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
49,Privado,101825,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,1977,40,Estados-Unidos,>50K
36,Privado,183612,Bachillerato,9,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
49,Privado,185041,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
30,Privado,315640,Doctorado,16,Casado-cónyuge-civil,Profesional-especialista,Esposo,Asiático-Isleño-Pacífico,Hombre,0,1977,40,China,>50K
42,Autónomo-incorporado,123838,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
55,Privado,31905,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
34,Privado,181091,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
54,Privado,88278,Doctorado,16,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
25,Gobierno-Local,90730,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
55,Autónomo-incorporado,138594,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
58,Gobierno-Estatal,194068,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
43,Autónomo-incorporado,221172,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
57,Gobierno-Local,174132,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposa,Negro,Mujer,0,1977,40,Estados-Unidos,>50K
47,Autónomo-no-incorporado,213668,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
37,Privado,99146,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
43,Privado,118308,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
47,Privado,189680,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
53,Privado,193720,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
34,Privado,189759,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
36,Privado,32776,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
47,Gobierno-Local,285060,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,41,Estados-Unidos,>50K
52,Privado,23780,Asociado-vocacional,11,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
42,Autónomo-incorporado,130126,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
51,Privado,102615,Maestría,14,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
52,Privado,139671,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
60,Gobierno-Federal,165630,Bachillerato,9,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
55,Privado,124808,Asociado-vocacional,11,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Alemania,>50K
47,Gobierno-Local,29819,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Negro,Hombre,0,1977,50,Estados-Unidos,>50K
46,Privado,102771,Maestría,14,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
35,Privado,86648,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
59,Autónomo-incorporado,223215,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
57,Privado,437727,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
46,Privado,167515,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
46,Gobierno-Federal,213140,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
52,Privado,168553,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
37,Privado,241998,Licenciatura,13,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
46,Privado,337050,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
44,Privado,157249,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Negro,Hombre,0,1977,50,Estados-Unidos,>50K
45,Privado,84298,Asociado-vocacional,11,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
43,Privado,55213,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,1977,52,Estados-Unidos,>50K
54,Gobierno-Local,185846,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
50,Privado,150999,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
45,Privado,225456,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
27,Privado,183627,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
36,Privado,189404,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,1977,35,Estados-Unidos,>50K
51,Gobierno-Local,123011,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,35,Estados-Unidos,>50K
47,Autónomo-no-incorporado,228660,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
45,Gobierno-Local,159816,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,1977,35,Estados-Unidos,>50K
39,Autónomo-no-incorporado,202027,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
39,Privado,218490,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
55,Autónomo-no-incorporado,248841,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
49,Privado,137192,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Asiático-Isleño-Pacífico,Hombre,0,1977,50,Sur,>50K
53,Autónomo-no-incorporado,100109,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
31,Privado,183043,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,48,Estados-Unidos,>50K
39,Privado,201410,Licenciatura,13,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,1977,45,Filipinas,>50K
60,Autónomo-no-incorporado,282066,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
26,Privado,291968,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
37,Privado,126569,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
37,Privado,109133,Assoc-acdm,12,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
32,Privado,195602,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
39,Autónomo-incorporado,135500,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
58,Autónomo-no-incorporado,147653,10mo grado,6,Casado-cónyuge-civil,Artesanía-reparación,Esposa,Blanco,Mujer,0,1977,35,desconocido,>50K
45,Privado,145636,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,43,Estados-Unidos,>50K
41,Privado,137126,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
56,Autónomo-no-incorporado,94156,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
53,Gobierno-Federal,271544,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposo,Negro,Hombre,0,1977,40,Estados-Unidos,>50K
57,Privado,141570,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Negro,Hombre,0,1977,40,Estados-Unidos,>50K
50,Gobierno-Local,124963,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,1977,35,Estados-Unidos,>50K
34,Privado,345705,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
36,Privado,126675,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
40,Privado,107433,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
33,Privado,133503,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
54,Privado,182314,Doctorado,16,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
54,Autónomo-incorporado,206964,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
51,Privado,172046,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
36,Privado,145576,Maestría,14,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,1977,40,Japón,>50K
56,Autónomo-no-incorporado,48102,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Blanco,Mujer,0,1977,50,Estados-Unidos,>50K
38,Privado,172538,Licenciatura,13,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,1977,40,Estados-Unidos,>50K
47,Privado,239865,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
39,Gobierno-Local,180686,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,1977,45,Estados-Unidos,>50K
59,Privado,170104,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,50,Estados-Unidos,>50K
54,Privado,511668,Doctorado,16,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,1977,43,Estados-Unidos,>50K
54,Autónomo-no-incorporado,109418,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Blanco,Mujer,0,1977,35,Estados-Unidos,>50K
