edad,clase_trabajo,peso_final,educacion,educacion_num,estado_civil,ocupacion,relacion,raza,sexo,ganancia_capital,perdida_capital,horas_por_semana,pais_origen,ingreso
23,Privado,102942,Licenciatura,13,Nunca-casado,Profesional-especialista,Hijo-propia,Blanco,Mujer,0,2258,40,Estados-Unidos,>50K
34,Privado,36385,Maestría,14,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,0,2258,50,Estados-Unidos,<=50K
33,Privado,176185,12vo grado,8,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,2258,42,Estados-Unidos,<=50K
38,Gobierno-Local,162613,Maestría,14,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,2258,60,Estados-Unidos,<=50K
57,Privado,121362,Algunos-cursos-universitarios,10,Viudo,Adm-clerical,Soltero,Blanco,Mujer,0,2258,38,Estados-Unidos,>50K
36,Privado,145933,Bachillerato,9,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,2258,70,Estados-Unidos,<=50K
44,Gobierno-Federal,29591,Licenciatura,13,Divorciado,Soporte-técnico,Fuera-de-familia,Blanco,Hombre,0,2258,40,Estados-Unidos,>50K
49,Gobierno-Estatal,269417,Doctorado,16,Nunca-casado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,2258,50,Estados-Unidos,>50K
44,Autónomo-incorporado,178510,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,0,2258,60,Estados-Unidos,<=50K
55,Privado,41108,Algunos-cursos-universitarios,10,Viudo,Agricultura-pesca,Fuera-de-familia,Blanco,Hombre,0,2258,62,Estados-Unidos,>50K
45,Privado,187901,Bachillerato,9,Divorciado,Agricultura-pesca,Fuera-de-familia,Blanco,Hombre,0,2258,44,Estados-Unidos,>50K
48,Privado,175070,Bachillerato,9,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,2258,40,Estados-Unidos,>50K
31,Privado,263561,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,2246,45,Estados-Unidos,>50K
55,Gobierno-Local,99131,Bachillerato,9,Casado-cónyuge-civil,Profesional-especialista,Otro-familiar,Blanco,Mujer,0,2246,40,Estados-Unidos,>50K
70,Autónomo-no-incorporado,143833,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,2246,40,Estados-Unidos,>50K
70,Autónomo-no-incorporado,124449,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,2246,8,Estados-Unidos,>50K
73,Privado,336007,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,2246,40,Estados-Unidos,>50K
72,Autónomo-no-incorporado,285408,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,2246,28,Estados-Unidos,>50K
31,Privado,327825,Bachillerato,9,Separado,Operador-máquina-inspector,Soltero,Blanco,Mujer,0,2238,40,Estados-Unidos,<=50K
28,Privado,129460,10mo grado,6,Viudo,Adm-clerical,Soltero,Blanco,Mujer,0,2238,35,Estados-Unidos,<=50K
23,Autónomo-no-incorporado,258298,Licenciatura,13,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,2231,40,Estados-Unidos,>50K
49,Gobierno-Local,102359,9no grado,5,Viudo,Manipuladores-limpiadores,Soltero,Blanco,Hombre,0,2231,40,Estados-Unidos,>50K
27,Gobierno-Local,92431,Algunos-cursos-universitarios,10,Nunca-casado,Servicios-protección,Fuera-de-familia,Blanco,Hombre,0,2231,40,Estados-Unidos,>50K
90,Privado,51744,Bachillerato,9,Nunca-casado,Otro-servicio,Fuera-de-familia,Negro,Hombre,0,2206,40,Estados-Unidos,<=50K
68,Privado,166149,Bachillerato,9,Viudo,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,2206,30,Estados-Unidos,<=50K
65,Privado,149811,Bachillerato,9,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,2206,59,Canadá,<=50K
65,?,143118,Bachillerato,9,Viudo,?,Soltero,Blanco,Mujer,0,2206,10,Estados-Unidos,<=50K
67,Privado,118363,Licenciatura,13,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Mujer,0,2206,5,Estados-Unidos,<=50K
66,Gobierno-Local,362165,Licenciatura,13,Viudo,Profesional-especialista,Fuera-de-familia,Negro,Mujer,0,2206,25,Estados-Unidos,<=50K
24,Privado,379066,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,0,2205,24,Estados-Unidos,<=50K
44,Autónomo-no-incorporado,171424,Algunos-cursos-universitarios,10,Divorciado,Operador-máquina-inspector,Fuera-de-familia,Blanco,Hombre,0,2205,35,Estados-Unidos,<=50K
35,Privado,108293,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,2205,40,Estados-Unidos,<=50K
20,Privado,107801,Assoc-acdm,12,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,2205,18,Estados-Unidos,<=50K
38,Privado,126675,Bachillerato,9,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,2205,40,Estados-Unidos,<=50K
39,Privado,155603,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Hijo-propia,Negro,Mujer,0,2205,40,Estados-Unidos,<=50K
32,Privado,27882,Algunos-cursos-universitarios,10,Nunca-casado,Operador-máquina-inspector,Otro-familiar,Blanco,Mujer,0,2205,40,Holand-Netherlands,<=50K
42,Privado,242564,7mo-8vo grado,4,Nunca-casado,Manipuladores-limpiadores,Fuera-de-familia,Negro,Hombre,0,2205,40,Estados-Unidos,<=50K
63,?,234083,Bachillerato,9,Divorciado,?,Fuera-de-familia,Blanco,Mujer,0,2205,40,Estados-Unidos,<=50K
42,Autónomo-incorporado,23510,Maestría,14,Divorciado,Ejecutivo-administrativo,Soltero,Asiático-Isleño-Pacífico,Hombre,0,2201,60,India,>50K
64,Privado,181232,11vo grado,7,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2179,40,Estados-Unidos,<=50K
28,Privado,166481,7mo-8vo grado,4,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Otro,Hombre,0,2179,40,Puerto-Rico,<=50K
41,Autónomo-incorporado,139916,Asociado-vocacional,11,Casado-cónyuge-civil,Ventas,Esposo,Otro,Hombre,0,2179,84,México,<=50K
41,Autónomo-no-incorporado,144594,7mo-8vo grado,4,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2179,40,Estados-Unidos,<=50K
58,Autónomo-no-incorporado,266707,1ro-4to grado,2,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2179,18,Estados-Unidos,<=50K
59,Gobierno-Estatal,303176,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,2179,40,Estados-Unidos,<=50K
34,Autónomo-no-incorporado,56460,Bachillerato,9,Casado-cónyuge-civil,Agricultura-pesca,Esposa,Blanco,Mujer,0,2179,12,Estados-Unidos,<=50K
45,Privado,167523,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2179,45,Estados-Unidos,<=50K
29,Privado,119004,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,2179,40,Estados-Unidos,<=50K
47,Privado,175925,10mo grado,6,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,2179,52,Estados-Unidos,<=50K
40,Privado,212847,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,2179,40,Estados-Unidos,<=50K
47,Autónomo-no-incorporado,191175,5to-6to grado,3,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,2179,50,México,<=50K
63,?,83043,Licenciatura,13,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,2179,45,Estados-Unidos,<=50K
41,Autónomo-no-incorporado,170214,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,2179,40,Estados-Unidos,<=50K
34,Privado,180714,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Negro,Hombre,0,2179,40,Estados-Unidos,<=50K
66,?,177351,Licenciatura,13,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,2174,40,Estados-Unidos,>50K
65,Autónomo-no-incorporado,111483,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,2174,10,Estados-Unidos,>50K
70,Privado,282642,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,2174,40,Estados-Unidos,>50K
75,Autónomo-no-incorporado,309955,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,2174,50,Estados-Unidos,>50K
65,Gobierno-Estatal,215908,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,2174,40,Estados-Unidos,>50K
65,Gobierno-Federal,23494,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Negro,Hombre,0,2174,40,Estados-Unidos,>50K
73,Privado,147551,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,2174,50,Estados-Unidos,>50K
60,?,141221,Licenciatura,13,Casado-cónyuge-civil,?,Esposo,Asiático-Isleño-Pacífico,Hombre,0,2163,25,Sur,<=50K
68,Autónomo-no-incorporado,116903,Asociado-vocacional,11,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,2149,40,Estados-Unidos,<=50K
74,Autónomo-no-incorporado,119129,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,2149,20,Estados-Unidos,<=50K
43,Privado,143582,5to-6to grado,3,Casado-cónyuge-civil,Operador-máquina-inspector,Esposa,Asiático-Isleño-Pacífico,Mujer,0,2129,72,?,<=50K
19,Autónomo-no-incorporado,342384,11vo grado,7,Casado-cónyuge-civil,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,2129,55,Estados-Unidos,<=50K
37,Autónomo-no-incorporado,68899,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2129,40,Estados-Unidos,<=50K
45,Gobierno-Federal,207107,Assoc-acdm,12,Divorciado,Adm-clerical,Soltero,Asiático-Isleño-Pacífico,Hombre,0,2080,40,Filipinas,<=50K
64,Privado,149044,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Asiático-Isleño-Pacífico,Hombre,0,2057,60,China,<=50K
30,Privado,148524,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2057,40,Estados-Unidos,<=50K
51,Autónomo-no-incorporado,268639,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,2057,60,Canadá,<=50K
35,Privado,272019,11vo grado,7,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2057,40,Estados-Unidos,<=50K
29,Privado,239753,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,2057,20,Estados-Unidos,<=50K
34,Privado,199864,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,2057,40,Estados-Unidos,<=50K
41,Privado,125831,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2051,60,Estados-Unidos,<=50K
35,Privado,67728,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2051,45,Estados-Unidos,<=50K
26,Privado,115717,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,2051,40,Estados-Unidos,<=50K
54,Privado,172281,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2051,50,Estados-Unidos,<=50K
52,Gobierno-Local,305053,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2051,40,Estados-Unidos,<=50K
50,Autónomo-no-incorporado,105010,Bachillerato,9,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,2051,20,Estados-Unidos,<=50K
31,Privado,291052,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,2051,40,Estados-Unidos,<=50K
38,Gobierno-Federal,248919,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2051,40,Estados-Unidos,<=50K
30,Privado,84119,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2051,40,Estados-Unidos,<=50K
34,Gobierno-Local,105540,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,2051,40,Estados-Unidos,<=50K
31,Privado,161765,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,2051,57,Estados-Unidos,<=50K
52,Privado,195635,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,2051,38,Estados-Unidos,<=50K
54,Privado,816750,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2051,40,Estados-Unidos,<=50K
38,Privado,160192,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2051,44,Estados-Unidos,<=50K
39,Privado,136081,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,2051,40,Estados-Unidos,<=50K
29,Privado,244473,Asociado-vocacional,11,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,2051,40,Estados-Unidos,<=50K
45,Privado,187033,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2051,40,Estados-Unidos,<=50K
34,Privado,265807,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2051,55,Estados-Unidos,<=50K
38,Privado,154410,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2051,40,Polonia,<=50K
39,Privado,314007,10mo grado,6,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2051,40,Estados-Unidos,<=50K
61,Privado,179743,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2051,20,Estados-Unidos,<=50K
43,Privado,117037,11vo grado,7,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2042,40,Estados-Unidos,<=50K
35,Privado,40135,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,2042,40,Estados-Unidos,<=50K
46,Privado,315423,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,2042,50,Estados-Unidos,<=50K
38,Privado,35429,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,2042,40,Estados-Unidos,<=50K
42,Autónomo-no-incorporado,120837,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2042,48,Estados-Unidos,<=50K
34,Privado,90614,Assoc-acdm,12,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,2042,10,Estados-Unidos,<=50K
29,Privado,202878,7mo-8vo grado,4,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,2042,40,Estados-Unidos,<=50K
32,Privado,260954,11vo grado,7,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2042,30,Estados-Unidos,<=50K
60,Privado,127084,Bachillerato,9,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,2042,34,Estados-Unidos,<=50K
49,Gobierno-Local,107231,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
53,Gobierno-Local,135102,Bachillerato,9,Casado-cónyuge-civil,Otro-servicio,Esposo,Blanco,Hombre,0,2002,45,Estados-Unidos,<=50K
56,Privado,201822,7mo-8vo grado,4,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
48,Privado,413363,11vo grado,7,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
32,Gobierno-Federal,148138,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Asiático-Isleño-Pacífico,Hombre,0,2002,40,Irán,<=50K
42,Autónomo-no-incorporado,170721,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
32,Privado,102858,Assoc-acdm,12,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,2002,42,Estados-Unidos,<=50K
28,Gobierno-Local,175262,Assoc-acdm,12,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,2002,40,Inglaterra,<=50K
26,Privado,36936,Asociado-vocacional,11,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
59,Privado,169982,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,2002,50,Estados-Unidos,<=50K
47,Autónomo-no-incorporado,208407,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,2002,30,Estados-Unidos,<=50K
26,?,131777,Licenciatura,13,Casado-cónyuge-civil,?,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
41,Privado,41090,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,2002,60,Estados-Unidos,<=50K
36,Privado,183739,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Hijo-propia,Blanco,Mujer,0,2002,40,Estados-Unidos,<=50K
45,Privado,357540,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,2002,55,Estados-Unidos,<=50K
30,Privado,48520,Assoc-acdm,12,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
36,Privado,107916,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
34,Autónomo-incorporado,198613,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
53,Privado,283743,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2002,40,Estados-Unidos,<=50K
51,Privado,210940,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,2002,45,Estados-Unidos,<=50K
47,Autónomo-no-incorporado,355978,Doctorado,16,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,2002,45,Estados-Unidos,<=50K
19,?,241616,Bachillerato,9,Nunca-casado,?,Soltero,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
30,Privado,57651,Bachillerato,9,Nunca-casado,Adm-clerical,Soltero,Blanco,Hombre,0,2001,42,Estados-Unidos,<=50K
20,Privado,315877,Bachillerato,9,Nunca-casado,Otro-servicio,Soltero,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
42,Gobierno-Federal,74680,Maestría,14,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,0,2001,60,Estados-Unidos,<=50K
31,Privado,454508,11vo grado,7,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
33,Privado,202046,Licenciatura,13,Nunca-casado,Manipuladores-limpiadores,Fuera-de-familia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
25,Privado,121102,Assoc-acdm,12,Nunca-casado,Soporte-técnico,Fuera-de-familia,Blanco,Mujer,0,2001,30,Estados-Unidos,<=50K
20,Privado,146879,Bachillerato,9,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
23,Privado,213955,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Negro,Hombre,0,2001,40,Estados-Unidos,<=50K
55,?,123382,Bachillerato,9,Separado,?,Fuera-de-familia,Negro,Mujer,0,2001,40,Estados-Unidos,<=50K
41,Autónomo-no-incorporado,277783,Algunos-cursos-universitarios,10,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,2001,50,Estados-Unidos,<=50K
54,Autónomo-no-incorporado,199741,Bachillerato,9,Viudo,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,2001,35,Estados-Unidos,<=50K
25,Privado,378322,Bachillerato,9,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,2001,50,Estados-Unidos,<=50K
19,Privado,264390,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Mujer,0,2001,40,Estados-Unidos,<=50K
24,Privado,210029,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,2001,37,Estados-Unidos,<=50K
56,Gobierno-Federal,61885,Licenciatura,13,Nunca-casado,Transporte-mudanzas,Fuera-de-familia,Negro,Hombre,0,2001,65,Estados-Unidos,<=50K
21,Gobierno-Local,102942,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,2001,40,Estados-Unidos,<=50K
34,Privado,209297,Bachillerato,9,Nunca-casado,Operador-máquina-inspector,Fuera-de-familia,Negro,Hombre,0,2001,40,Estados-Unidos,<=50K
19,Privado,198459,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
21,?,40052,Algunos-cursos-universitarios,10,Nunca-casado,?,Fuera-de-familia,Blanco,Hombre,0,2001,45,Estados-Unidos,<=50K
48,Privado,93476,Bachillerato,9,Separado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,2001,40,Estados-Unidos,<=50K
34,Privado,174789,Licenciatura,13,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
31,Privado,189759,Bachillerato,9,Nunca-casado,Agricultura-pesca,Fuera-de-familia,Blanco,Hombre,0,2001,40,Estados-Unidos,<=50K
36,Privado,297847,Bachillerato,9,Nunca-casado,Otro-servicio,Fuera-de-familia,Negro,Mujer,0,2001,40,Estados-Unidos,<=50K
27,Privado,124953,Bachillerato,9,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,1980,40,Estados-Unidos,<=50K
27,Privado,116358,Algunos-cursos-universitarios,10,Nunca-casado,Artesanía-reparación,Hijo-propia,Asiático-Isleño-Pacífico,Hombre,0,1980,40,Filipinas,<=50K
35,Privado,187119,Licenciatura,13,Divorciado,Ventas,Fuera-de-familia,Blanco,Mujer,0,1980,65,Estados-Unidos,<=50K
31,Autónomo-no-incorporado,161745,Licenciatura,13,Casado-cónyuge-ausente,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,1980,60,Estados-Unidos,<=50K
27,Gobierno-Federal,469705,Bachillerato,9,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Negro,Hombre,0,1980,40,Estados-Unidos,<=50K
28,Gobierno-Local,304960,Assoc-acdm,12,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,1980,40,Estados-Unidos,<=50K
42,Privado,175935,Bachillerato,9,Divorciado,Transporte-mudanzas,Fuera-de-familia,Blanco,Hombre,0,1980,46,Estados-Unidos,<=50K
44,Privado,355728,Algunos-cursos-universitarios,10,Separado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,1980,45,Inglaterra,<=50K
41,Privado,53956,Licenciatura,13,Divorciado,Ventas,Fuera-de-familia,Blanco,Hombre,0,1980,56,Estados-Unidos,<=50K
28,Privado,184723,Licenciatura,13,Nunca-casado,Soporte-técnico,Fuera-de-familia,Blanco,Mujer,0,1980,35,Estados-Unidos,<=50K
41,Gobierno-Federal,185616,Bachillerato,9,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,1980,40,Estados-Unidos,<=50K
35,Privado,54595,10mo grado,6,Viudo,Otro-servicio,Fuera-de-familia,Negro,Mujer,0,1980,40,Estados-Unidos,<=50K
58,Privado,126104,Maestría,14,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,1980,45,Estados-Unidos,<=50K
40,Privado,139193,Bachillerato,9,Divorciado,Operador-máquina-inspector,Fuera-de-familia,Blanco,Hombre,0,1980,48,Estados-Unidos,<=50K
31,Privado,184306,Asociado-vocacional,11,Nunca-casado,Transporte-mudanzas,Hijo-propia,Blanco,Hombre,0,1980,60,Estados-Unidos,<=50K
